film_id,language_id,title,description,release_year,language_sp,rental_duration,rental_rate,replacement_cost,rating,special_features,year_update,Mes_update,Dia_update
140,1,CHEAPER CLYDE,A Emotional Character Study of a Pioneer And a Girl who must Discover a Dog in Ancient Japan,2006,English,6,0.99,23.99,G,"Trailers,Commentaries,Behind the Scenes",2006,02,15
141,1,CHICAGO NORTH,A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California,2006,English,6,4.99,11.99,PG-13,"Deleted Scenes,Behind the Scenes",2006,02,15
142,1,CHICKEN HELLFIGHTERS,A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia,2006,English,3,0.99,24.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
143,1,CHILL LUCK,A Lacklusture Epistle of a Boat And a Technical Writer who must Fight a A Shark in The Canadian Rockies,2006,English,6,0.99,17.99,PG,"Trailers,Commentaries,Deleted Scenes",2006,02,15
144,1,CHINATOWN GLADIATOR,A Brilliant Panorama of a Technical Writer And a Lumberjack who must Escape a Butler in Ancient India,2006,English,7,4.99,24.99,PG,"Trailers,Commentaries,Deleted Scenes",2006,02,15
145,1,CHISUM BEHAVIOR,A Epic Documentary of a Sumo Wrestler And a Butler who must Kill a Car in Ancient India,2006,English,5,4.99,25.99,G,"Trailers,Commentaries,Behind the Scenes",2006,02,15
146,1,CHITTY LOCK,A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station,2006,English,6,2.99,24.99,G,Commentaries,2006,02,15
147,1,CHOCOLAT HARRY,A Action-Packed Epistle of a Dentist And a Moose who must Meet a Mad Cow in Ancient Japan,2006,English,5,0.99,16.99,NC-17,"Commentaries,Behind the Scenes",2006,02,15
148,1,CHOCOLATE DUCK,A Unbelieveable Story of a Mad Scientist And a Technical Writer who must Discover a Composer in Ancient China,2006,English,3,2.99,13.99,R,"Trailers,Commentaries,Behind the Scenes",2006,02,15
149,1,CHRISTMAS MOONSHINE,A Action-Packed Epistle of a Feminist And a Astronaut who must Conquer a Boat in A Manhattan Penthouse,2006,English,7,0.99,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006,02,15
150,1,CIDER DESIRE,A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia,2006,English,7,2.99,9.99,PG,Behind the Scenes,2006,02,15
151,1,CINCINATTI WHISPERER,A Brilliant Saga of a Pastry Chef And a Hunter who must Confront a Butler in Berlin,2006,English,5,4.99,26.99,NC-17,Deleted Scenes,2006,02,15
152,1,CIRCUS YOUTH,A Thoughtful Drama of a Pastry Chef And a Dentist who must Pursue a Girl in A Baloon,2006,English,5,2.99,13.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
153,1,CITIZEN SHREK,A Fanciful Character Study of a Technical Writer And a Husband who must Redeem a Robot in The Outback,2006,English,7,0.99,18.99,G,"Commentaries,Deleted Scenes",2006,02,15
154,1,CLASH FREDDY,A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia,2006,English,6,2.99,12.99,G,"Commentaries,Deleted Scenes",2006,02,15
155,1,CLEOPATRA DEVIL,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,2006,English,6,0.99,26.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
156,1,CLERKS ANGELS,A Thrilling Display of a Sumo Wrestler And a Girl who must Confront a Man in A Baloon,2006,English,3,4.99,15.99,G,Commentaries,2006,02,15
157,1,CLOCKWORK PARADISE,A Insightful Documentary of a Technical Writer And a Feminist who must Challenge a Cat in A Baloon,2006,English,7,0.99,29.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
158,1,CLONES PINOCCHIO,A Amazing Drama of a Car And a Robot who must Pursue a Dentist in New Orleans,2006,English,6,2.99,16.99,R,Behind the Scenes,2006,02,15
159,1,CLOSER BANG,A Unbelieveable Panorama of a Frisbee And a Hunter who must Vanquish a Monkey in Ancient India,2006,English,5,4.99,12.99,R,"Trailers,Behind the Scenes",2006,02,15
160,1,CLUB GRAFFITI,A Epic Tale of a Pioneer And a Hunter who must Escape a Girl in A U-Boat,2006,English,4,0.99,12.99,PG-13,"Trailers,Deleted Scenes",2006,02,15
161,1,CLUE GRAIL,A Taut Tale of a Butler And a Mad Scientist who must Build a Crocodile in Ancient China,2006,English,6,4.99,27.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006,02,15
162,1,CLUELESS BUCKET,A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House,2006,English,4,2.99,13.99,R,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
163,1,CLYDE THEORY,A Beautiful Yarn of a Astronaut And a Frisbee who must Overcome a Explorer in A Jet Boat,2006,English,4,0.99,29.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
164,1,COAST RAINBOW,A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert,2006,English,4,0.99,20.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
165,1,COLDBLOODED DARLING,A Brilliant Panorama of a Dentist And a Moose who must Find a Student in The Gulf of Mexico,2006,English,7,4.99,27.99,G,"Trailers,Deleted Scenes",2006,02,15
166,1,COLOR PHILADELPHIA,A Thoughtful Panorama of a Car And a Crocodile who must Sink a Monkey in The Sahara Desert,2006,English,6,2.99,19.99,G,"Commentaries,Behind the Scenes",2006,02,15
167,1,COMA HEAD,A Awe-Inspiring Drama of a Boy And a Frisbee who must Escape a Pastry Chef in California,2006,English,6,4.99,10.99,NC-17,Commentaries,2006,02,15
168,1,COMANCHEROS ENEMY,A Boring Saga of a Lumberjack And a Monkey who must Find a Monkey in The Gulf of Mexico,2006,English,5,0.99,23.99,R,"Trailers,Behind the Scenes",2006,02,15
169,1,COMFORTS RUSH,A Unbelieveable Panorama of a Pioneer And a Husband who must Meet a Mad Cow in An Abandoned Mine Shaft,2006,English,3,2.99,19.99,NC-17,"Commentaries,Behind the Scenes",2006,02,15
170,1,COMMAND DARLING,A Awe-Inspiring Tale of a Forensic Psychologist And a Woman who must Challenge a Database Administrator in Ancient Japan,2006,English,5,4.99,28.99,PG-13,Behind the Scenes,2006,02,15
171,1,COMMANDMENTS EXPRESS,A Fanciful Saga of a Student And a Mad Scientist who must Battle a Hunter in An Abandoned Mine Shaft,2006,English,6,4.99,13.99,R,"Trailers,Commentaries,Deleted Scenes",2006,02,15
172,1,CONEHEADS SMOOCHY,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,2006,English,7,4.99,12.99,NC-17,"Deleted Scenes,Behind the Scenes",2006,02,15
173,1,CONFESSIONS MAGUIRE,A Insightful Story of a Car And a Boy who must Battle a Technical Writer in A Baloon,2006,English,7,4.99,25.99,PG-13,Behind the Scenes,2006,02,15
174,1,CONFIDENTIAL INTERVIEW,A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan,2006,English,6,4.99,13.99,NC-17,Commentaries,2006,02,15
175,1,CONFUSED CANDLES,A Stunning Epistle of a Cat And a Forensic Psychologist who must Confront a Pioneer in A Baloon,2006,English,3,2.99,27.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
176,1,CONGENIALITY QUEST,A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon,2006,English,6,0.99,21.99,PG-13,"Commentaries,Behind the Scenes",2006,02,15
177,1,CONNECTICUT TRAMP,A Unbelieveable Drama of a Crocodile And a Mad Cow who must Reach a Dentist in A Shark Tank,2006,English,4,4.99,20.99,R,"Commentaries,Deleted Scenes",2006,02,15
178,1,CONNECTION MICROCOSMOS,A Fateful Documentary of a Crocodile And a Husband who must Face a Husband in The First Manned Space Station,2006,English,6,0.99,25.99,G,"Deleted Scenes,Behind the Scenes",2006,02,15
179,1,CONQUERER NUTS,A Taut Drama of a Mad Scientist And a Man who must Escape a Pioneer in An Abandoned Mine Shaft,2006,English,4,4.99,14.99,G,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
180,1,CONSPIRACY SPIRIT,A Awe-Inspiring Story of a Student And a Frisbee who must Conquer a Crocodile in An Abandoned Mine Shaft,2006,English,4,2.99,27.99,PG-13,"Trailers,Commentaries",2006,02,15
181,1,CONTACT ANONYMOUS,A Insightful Display of a A Shark And a Monkey who must Face a Database Administrator in Ancient India,2006,English,7,2.99,10.99,PG-13,Commentaries,2006,02,15
182,1,CONTROL ANTHEM,A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery,2006,English,7,4.99,9.99,G,Commentaries,2006,02,15
183,1,CONVERSATION DOWNHILL,A Taut Character Study of a Husband And a Waitress who must Sink a Squirrel in A MySQL Convention,2006,English,4,4.99,14.99,R,Commentaries,2006,02,15
184,1,CORE SUIT,A Unbelieveable Tale of a Car And a Explorer who must Confront a Boat in A Manhattan Penthouse,2006,English,3,2.99,24.99,PG-13,Deleted Scenes,2006,02,15
185,1,COWBOY DOOM,A Astounding Drama of a Boy And a Lumberjack who must Fight a Butler in A Baloon,2006,English,3,2.99,10.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
186,1,CRAFT OUTFIELD,A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory,2006,English,6,0.99,17.99,NC-17,"Deleted Scenes,Behind the Scenes",2006,02,15
187,1,CRANES RESERVOIR,A Fanciful Documentary of a Teacher And a Dog who must Outgun a Forensic Psychologist in A Baloon Factory,2006,English,5,2.99,12.99,NC-17,Commentaries,2006,02,15
188,1,CRAZY HOME,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,2006,English,7,2.99,24.99,PG,"Commentaries,Deleted Scenes",2006,02,15
189,1,CREATURES SHAKESPEARE,A Emotional Drama of a Womanizer And a Squirrel who must Vanquish a Crocodile in Ancient India,2006,English,3,0.99,23.99,NC-17,"Trailers,Deleted Scenes",2006,02,15
190,1,CREEPERS KANE,A Awe-Inspiring Reflection of a Squirrel And a Boat who must Outrace a Car in A Jet Boat,2006,English,5,4.99,23.99,NC-17,"Trailers,Behind the Scenes",2006,02,15
191,1,CROOKED FROGMEN,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,2006,English,6,0.99,27.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
192,1,CROSSING DIVORCE,A Beautiful Documentary of a Dog And a Robot who must Redeem a Womanizer in Berlin,2006,English,4,4.99,19.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
193,1,CROSSROADS CASUALTIES,A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback,2006,English,5,2.99,20.99,G,"Trailers,Commentaries,Behind the Scenes",2006,02,15
194,1,CROW GREASE,A Awe-Inspiring Documentary of a Woman And a Husband who must Sink a Database Administrator in The First Manned Space Station,2006,English,6,0.99,22.99,PG,"Trailers,Commentaries,Behind the Scenes",2006,02,15
195,1,CROWDS TELEMARK,A Intrepid Documentary of a Astronaut And a Forensic Psychologist who must Find a Frisbee in An Abandoned Fun House,2006,English,3,4.99,16.99,R,"Trailers,Behind the Scenes",2006,02,15
196,1,CRUELTY UNFORGIVEN,A Brilliant Tale of a Car And a Moose who must Battle a Dentist in Nigeria,2006,English,7,0.99,29.99,G,"Deleted Scenes,Behind the Scenes",2006,02,15
197,1,CRUSADE HONEY,A Fast-Paced Reflection of a Explorer And a Butler who must Battle a Madman in An Abandoned Amusement Park,2006,English,4,2.99,27.99,R,Commentaries,2006,02,15
198,1,CRYSTAL BREAKING,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,2006,English,6,2.99,22.99,NC-17,"Trailers,Commentaries",2006,02,15
199,1,CUPBOARD SINNERS,A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park,2006,English,4,2.99,29.99,R,Behind the Scenes,2006,02,15
200,1,CURTAIN VIDEOTAPE,A Boring Reflection of a Dentist And a Mad Cow who must Chase a Secret Agent in A Shark Tank,2006,English,7,0.99,27.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
201,1,CYCLONE FAMILY,A Lacklusture Drama of a Student And a Monkey who must Sink a Womanizer in A MySQL Convention,2006,English,7,2.99,18.99,PG,"Trailers,Deleted Scenes",2006,02,15
202,1,DADDY PITTSBURGH,A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico,2006,English,5,4.99,26.99,G,"Deleted Scenes,Behind the Scenes",2006,02,15
203,1,DAISY MENAGERIE,A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India,2006,English,5,4.99,9.99,G,"Trailers,Commentaries,Behind the Scenes",2006,02,15
204,1,DALMATIONS SWEDEN,A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse,2006,English,4,0.99,25.99,PG,"Trailers,Commentaries,Deleted Scenes",2006,02,15
205,1,DANCES NONE,A Insightful Reflection of a A Shark And a Dog who must Kill a Butler in An Abandoned Amusement Park,2006,English,3,0.99,22.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
206,1,DANCING FEVER,A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank,2006,English,6,0.99,25.99,G,"Commentaries,Behind the Scenes",2006,02,15
207,1,DANGEROUS UPTOWN,A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California,2006,English,7,4.99,26.99,PG,Commentaries,2006,02,15
208,1,DARES PLUTO,A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans,2006,English,7,2.99,16.99,PG-13,"Commentaries,Behind the Scenes",2006,02,15
209,1,DARKNESS WAR,A Touching Documentary of a Husband And a Hunter who must Escape a Boy in The Sahara Desert,2006,English,6,2.99,24.99,NC-17,"Deleted Scenes,Behind the Scenes",2006,02,15
210,1,DARKO DORADO,A Stunning Reflection of a Frisbee And a Husband who must Redeem a Dog in New Orleans,2006,English,3,4.99,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
211,1,DARLING BREAKING,A Brilliant Documentary of a Astronaut And a Squirrel who must Succumb a Student in The Gulf of Mexico,2006,English,7,4.99,20.99,PG-13,"Commentaries,Behind the Scenes",2006,02,15
212,1,DARN FORRESTER,A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat,2006,English,7,4.99,14.99,G,Deleted Scenes,2006,02,15
213,1,DATE SPEED,A Touching Saga of a Composer And a Moose who must Discover a Dentist in A MySQL Convention,2006,English,4,0.99,19.99,R,Commentaries,2006,02,15
214,1,DAUGHTER MADIGAN,A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station,2006,English,3,4.99,13.99,PG-13,Trailers,2006,02,15
215,1,DAWN POND,A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin,2006,English,4,4.99,27.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
216,1,DAY UNFAITHFUL,A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat,2006,English,3,4.99,16.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
217,1,DAZED PUNK,A Action-Packed Story of a Pioneer And a Technical Writer who must Discover a Forensic Psychologist in An Abandoned Amusement Park,2006,English,6,4.99,20.99,G,"Commentaries,Deleted Scenes",2006,02,15
218,1,DECEIVER BETRAYED,A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India,2006,English,7,0.99,22.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
219,1,DEEP CRUSADE,A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia,2006,English,6,4.99,20.99,PG-13,"Commentaries,Behind the Scenes",2006,02,15
220,1,DEER VIRGINIAN,A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia,2006,English,7,2.99,13.99,NC-17,Deleted Scenes,2006,02,15
221,1,DELIVERANCE MULHOLLAND,A Astounding Saga of a Monkey And a Moose who must Conquer a Butler in A Shark Tank,2006,English,4,0.99,9.99,R,Deleted Scenes,2006,02,15
222,1,DESERT POSEIDON,A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans,2006,English,4,4.99,27.99,R,"Trailers,Behind the Scenes",2006,02,15
223,1,DESIRE ALIEN,A Fast-Paced Tale of a Dog And a Forensic Psychologist who must Meet a Astronaut in The First Manned Space Station,2006,English,7,2.99,24.99,NC-17,Deleted Scenes,2006,02,15
224,1,DESPERATE TRAINSPOTTING,A Epic Yarn of a Forensic Psychologist And a Teacher who must Face a Lumberjack in California,2006,English,7,4.99,29.99,G,Deleted Scenes,2006,02,15
225,1,DESTINATION JERK,A Beautiful Yarn of a Teacher And a Cat who must Build a Car in A U-Boat,2006,English,3,0.99,19.99,PG-13,"Trailers,Commentaries,Behind the Scenes",2006,02,15
226,1,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,English,4,4.99,20.99,G,"Trailers,Commentaries,Behind the Scenes",2006,02,15
227,1,DETAILS PACKER,A Epic Saga of a Waitress And a Composer who must Face a Boat in A U-Boat,2006,English,4,4.99,17.99,R,"Commentaries,Deleted Scenes",2006,02,15
228,1,DETECTIVE VISION,A Fanciful Documentary of a Pioneer And a Woman who must Redeem a Hunter in Ancient Japan,2006,English,4,0.99,16.99,PG-13,"Trailers,Commentaries,Behind the Scenes",2006,02,15
229,1,DEVIL DESIRE,A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan,2006,English,6,4.99,12.99,R,"Trailers,Behind the Scenes",2006,02,15
230,1,DIARY PANIC,A Thoughtful Character Study of a Frisbee And a Mad Cow who must Outgun a Man in Ancient India,2006,English,7,2.99,20.99,G,"Commentaries,Behind the Scenes",2006,02,15
231,1,DINOSAUR SECRETARY,A Action-Packed Drama of a Feminist And a Girl who must Reach a Robot in The Canadian Rockies,2006,English,7,2.99,27.99,R,"Trailers,Behind the Scenes",2006,02,15
232,1,DIRTY ACE,A Action-Packed Character Study of a Forensic Psychologist And a Girl who must Build a Dentist in The Outback,2006,English,7,2.99,29.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
233,1,DISCIPLE MOTHER,A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank,2006,English,3,0.99,17.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
234,1,DISTURBING SCARFACE,A Lacklusture Display of a Crocodile And a Butler who must Overcome a Monkey in A U-Boat,2006,English,6,2.99,27.99,R,"Trailers,Behind the Scenes",2006,02,15
235,1,DIVIDE MONSTER,A Intrepid Saga of a Man And a Forensic Psychologist who must Reach a Squirrel in A Monastery,2006,English,6,2.99,13.99,PG-13,"Trailers,Commentaries",2006,02,15
236,1,DIVINE RESURRECTION,A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park,2006,English,4,2.99,19.99,R,"Trailers,Commentaries",2006,02,15
237,1,DIVORCE SHINING,A Unbelieveable Saga of a Crocodile And a Student who must Discover a Cat in Ancient India,2006,English,3,2.99,21.99,G,"Trailers,Commentaries,Deleted Scenes",2006,02,15
238,1,DOCTOR GRAIL,A Insightful Drama of a Womanizer And a Waitress who must Reach a Forensic Psychologist in The Outback,2006,English,4,2.99,29.99,G,"Trailers,Commentaries,Behind the Scenes",2006,02,15
